X2,X4,X6,X8,X9_encoded,X10_encoded,X11_encoded,X3_encoded,X5_encoded,X7_encoded,Y
20.25,0.018801549,222.1772,2004.0,1.0,2.0,2.0,1.0,6.0,6.0,8.62
8.695,0.1197214509999999,95.5094,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,7.12
7.27,0.071222087,113.5518,2002.0,1.0,2.0,2.0,0.0,14.0,7.0,6.34
10.695,0.060371962,174.0712,1985.0,2.0,3.0,4.0,1.0,2.0,5.0,8.26
12.85,0.033287541,198.4768,2002.0,1.0,2.0,2.0,0.0,6.0,7.0,7.23
7.075,0.05858462,142.7128,2009.0,2.0,3.0,3.0,0.0,4.0,3.0,7.53
9.3,0.11679292,196.211,1985.0,2.0,3.0,4.0,1.0,0.0,5.0,8.61
8.195,0.031452265,94.3462,1999.0,2.0,1.0,2.0,0.0,0.0,9.0,6.83
7.09,0.00721395,47.9034,2004.0,1.0,2.0,2.0,0.0,0.0,6.0,6.37
6.095,0.081196619,141.4154,1997.0,1.0,1.0,2.0,0.0,11.0,8.0,7.26
19.35,0.049916364,80.2644,2007.0,2.0,2.0,2.0,1.0,6.0,2.0,6.85
6.15,0.04627095,99.3384,1997.0,1.0,1.0,2.0,0.0,0.0,8.0,7.77
8.1,0.02747716,87.9856,1985.0,2.0,3.0,4.0,1.0,3.0,5.0,8.09
20.7,0.1047045369999999,125.2678,1985.0,1.0,1.0,1.0,1.0,6.0,4.0,5.54
17.7,0.012540003,167.0474,2004.0,1.0,2.0,2.0,0.0,9.0,6.0,8.68
17.85,0.147023834,93.7436,2009.0,2.0,3.0,3.0,0.0,1.0,3.0,7.03
9.395,0.1596575959999999,224.972,2002.0,2.0,2.0,2.0,0.0,14.0,7.0,8.95
15.75,0.141398626,250.5382,2007.0,2.0,2.0,2.0,0.0,7.0,2.0,7.93
7.475,0.148821808,241.2854,2002.0,1.0,2.0,2.0,0.0,6.0,7.0,8.58
7.075,0.0,98.0068,2009.0,2.0,3.0,3.0,0.0,5.0,3.0,6.77
6.445,0.029691762,92.6436,1997.0,1.0,1.0,2.0,0.0,0.0,8.0,6.95
19.1,0.096715523,235.0958,2004.0,1.0,2.0,2.0,0.0,6.0,6.0,8.02
20.25,0.0147905589999999,193.6162,2004.0,1.0,2.0,2.0,1.0,4.0,6.0,8.26
15.0,0.054378253,59.1904,1997.0,1.0,1.0,2.0,1.0,3.0,8.0,6.27
6.67,0.123428594,89.1514,1997.0,1.0,1.0,2.0,1.0,13.0,8.0,7.78
7.895,0.0299434629999999,60.222,1985.0,2.0,3.0,4.0,1.0,3.0,5.0,7.43
16.7,0.0523680609999999,112.7176,1987.0,3.0,3.0,2.0,1.0,5.0,1.0,6.69
7.07,0.093861144,115.5834,2002.0,1.0,2.0,2.0,0.0,13.0,7.0,7.14
6.48,0.033968647,148.0076,2002.0,1.0,2.0,2.0,0.0,13.0,7.0,6.79
19.0,0.173154079,228.272,1998.0,1.0,3.0,1.0,1.0,6.0,0.0,6.12
13.35,0.139735226,147.5392,2002.0,1.0,2.0,2.0,0.0,5.0,7.0,8.26
13.5,0.0433518959999999,146.6418,1985.0,2.0,3.0,4.0,0.0,6.0,5.0,8.39
5.615,0.042086652,122.4388,1985.0,2.0,3.0,4.0,0.0,7.0,5.0,8.6
9.695,0.12848269,223.9404,1999.0,2.0,1.0,2.0,1.0,0.0,9.0,8.51
15.0,0.049357077,62.6168,2007.0,2.0,2.0,2.0,0.0,14.0,2.0,6.87
11.15,0.008326735,149.9708,2007.0,2.0,2.0,2.0,1.0,4.0,2.0,7.58
20.85,0.021362955,103.2306,1999.0,2.0,1.0,2.0,0.0,6.0,9.0,7.78
9.8,0.151420934,194.3478,1998.0,1.0,3.0,1.0,0.0,11.0,0.0,5.96
16.35,0.032511818,165.0842,1987.0,3.0,3.0,2.0,0.0,10.0,1.0,6.9
9.6,0.022323658,101.299,2002.0,1.0,2.0,2.0,1.0,1.0,7.0,7.47
14.0,0.019292355,129.9994,1985.0,2.0,3.0,4.0,0.0,8.0,5.0,8.11
13.35,0.0481244429999999,216.7166,2002.0,1.0,2.0,2.0,0.0,1.0,7.0,8.27
20.7,0.09261307,76.367,1987.0,3.0,3.0,2.0,0.0,4.0,1.0,5.72
11.1,0.094697274,158.4604,1985.0,2.0,3.0,4.0,0.0,0.0,5.0,8.36
16.2,0.0359841039999999,260.6278,2002.0,1.0,2.0,2.0,0.0,6.0,7.0,8.4
13.8,0.056596985,230.9984,1985.0,2.0,3.0,4.0,1.0,13.0,5.0,9.13
20.7,0.2047,76.867,1985.0,1.0,1.0,1.0,0.0,5.0,4.0,5.44
8.6,0.020618324,129.3994,1985.0,2.0,3.0,4.0,1.0,2.0,5.0,7.63
5.5,0.04709821,101.3016,1997.0,1.0,1.0,2.0,0.0,11.0,8.0,8.11
15.1,0.087584126,221.7456,2002.0,2.0,2.0,2.0,1.0,6.0,7.0,8.77
15.7,0.038078899,122.9046,2007.0,2.0,2.0,2.0,1.0,5.0,2.0,7.6
7.895,0.095102092,104.4332,2007.0,2.0,2.0,2.0,1.0,2.0,2.0,7.96
17.2,0.0119539019999999,164.5184,1985.0,2.0,3.0,4.0,1.0,3.0,5.0,7.94
17.35,0.062799379,88.18299999999999,1987.0,3.0,3.0,2.0,1.0,0.0,1.0,6.29
7.285,0.0311257089999999,174.3054,1987.0,3.0,3.0,2.0,0.0,9.0,1.0,8.38
20.25,0.026005891,180.9976,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,7.91
7.39,0.09246392,190.9504,1985.0,1.0,1.0,1.0,0.0,13.0,4.0,5.95
15.85,0.107765165,59.5904,1999.0,2.0,1.0,2.0,0.0,14.0,9.0,6.56
6.17,0.0106474769999999,66.3826,1999.0,2.0,1.0,2.0,0.0,10.0,9.0,7.57
19.5,0.015749341,182.2608,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,8.1
19.2,0.077628053,197.611,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,8.05
16.7,0.0,181.2292,2009.0,2.0,3.0,3.0,0.0,3.0,3.0,7.85
20.85,0.056695731,104.0648,2009.0,2.0,3.0,3.0,1.0,1.0,3.0,7.53
14.5,0.063993068,260.4594,2002.0,1.0,2.0,2.0,1.0,1.0,7.0,8.61
11.395,0.069529262,233.1616,1987.0,3.0,3.0,2.0,1.0,10.0,1.0,8.71
7.97,0.034452949,174.0422,1997.0,1.0,1.0,2.0,0.0,14.0,8.0,7.86
7.71,0.06670068,55.2956,1999.0,2.0,1.0,2.0,1.0,13.0,9.0,7.14
19.25,0.034699737,141.7496,1997.0,1.0,1.0,2.0,1.0,3.0,8.0,8.32
7.075,0.058346939,142.2128,1997.0,1.0,1.0,2.0,0.0,4.0,8.0,8.06
16.35,0.065203103,166.0816,1985.0,2.0,3.0,4.0,1.0,10.0,5.0,8.52
11.6,0.0789295709999999,79.9276,1997.0,1.0,1.0,2.0,1.0,5.0,8.0,7.04
17.7,0.182514881,98.77,1985.0,2.0,3.0,4.0,0.0,6.0,5.0,7.9
12.1,0.016895293,178.56599999999997,2009.0,2.0,3.0,3.0,0.0,7.0,3.0,6.8
10.0,0.073379745,118.244,1997.0,1.0,1.0,2.0,0.0,8.0,8.0,7.92
14.35,0.08075758,81.896,2002.0,1.0,2.0,2.0,0.0,0.0,7.0,6.78
10.395,0.112271498,58.222,1999.0,2.0,1.0,2.0,0.0,13.0,9.0,6.49
16.1,0.153741385,182.6292,1985.0,1.0,1.0,1.0,0.0,4.0,4.0,5.21
8.1,0.127929521,211.4902,1987.0,3.0,3.0,2.0,0.0,6.0,1.0,8.19
8.05,0.07838564,256.4646,2004.0,1.0,2.0,2.0,1.0,6.0,6.0,8.55
9.195,0.078502143,108.7596,2007.0,2.0,2.0,2.0,1.0,10.0,2.0,7.86
20.7,0.047684831,212.5876,2009.0,2.0,3.0,3.0,1.0,4.0,3.0,7.16
15.7,0.1231596559999999,110.1544,2007.0,2.0,2.0,2.0,1.0,6.0,2.0,7.12
13.3,0.0,60.2194,1985.0,2.0,3.0,4.0,1.0,6.0,5.0,7.46
11.3,0.053392944,193.8162,1985.0,1.0,1.0,1.0,0.0,8.0,4.0,5.95
16.5,0.036715907,180.0318,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,8.29
9.0,0.065236932,176.437,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,8.96
6.785,0.041947547,41.2112,1987.0,3.0,3.0,2.0,1.0,10.0,1.0,6.7
19.5,0.0828884959999999,178.6002,2009.0,2.0,3.0,3.0,0.0,3.0,3.0,7.13
7.575,0.0553901209999999,195.2768,1997.0,1.0,1.0,2.0,0.0,4.0,8.0,8.65
18.2,0.012194556,57.7904,1987.0,3.0,3.0,2.0,1.0,6.0,1.0,7.29
16.75,0.060495243,169.8106,1987.0,3.0,3.0,2.0,0.0,4.0,1.0,8.09
7.47,0.0,214.3218,2004.0,1.0,2.0,2.0,1.0,5.0,6.0,8.36
10.0,0.014753811,231.7958,1985.0,2.0,3.0,4.0,1.0,6.0,5.0,8.59
18.2,0.160707489,38.019,1985.0,2.0,3.0,4.0,0.0,6.0,5.0,7.18
13.85,0.085622362,119.4124,2009.0,2.0,3.0,3.0,1.0,10.0,3.0,7.72
6.635,0.046350909,37.4506,2007.0,2.0,2.0,2.0,1.0,5.0,2.0,7.07
6.11,0.102920886,130.4968,1997.0,1.0,1.0,2.0,1.0,6.0,8.0,8.17
15.25,0.026604781,86.2198,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,6.41
15.85,0.0,96.4094,2004.0,1.0,2.0,2.0,0.0,3.0,6.0,7.12
15.2,0.031860325,235.1248,1998.0,1.0,3.0,1.0,0.0,13.0,0.0,6.16
14.0,0.0,52.6666,1985.0,2.0,3.0,4.0,1.0,13.0,5.0,6.58
20.75,0.021250002,150.5024,1997.0,1.0,1.0,2.0,0.0,14.0,8.0,7.86
10.195,0.159936948,143.2154,1997.0,1.0,1.0,2.0,0.0,5.0,8.0,7.84
7.605,0.1295031459999999,164.021,2002.0,1.0,2.0,2.0,0.0,6.0,7.0,8.27
18.0,0.142688846,88.5514,1997.0,1.0,1.0,2.0,1.0,6.0,8.0,6.68
13.35,0.179484411,228.9352,1985.0,1.0,1.0,1.0,0.0,4.0,4.0,6.82
18.35,0.0891630559999999,191.3504,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,8.09
6.59,0.105761491,84.8908,1999.0,2.0,1.0,2.0,0.0,6.0,9.0,7.43
13.8,0.056960814,230.0984,1999.0,2.0,1.0,2.0,1.0,13.0,9.0,8.22
21.2,0.00704098,173.5738,1997.0,1.0,1.0,2.0,1.0,15.0,8.0,7.99
10.5,0.0110265939999999,166.4842,2009.0,2.0,3.0,3.0,1.0,13.0,3.0,7.88
8.97,0.093203257,52.7956,2002.0,2.0,2.0,2.0,0.0,9.0,7.0,6.94
14.65,0.0269167939999999,50.9666,1985.0,2.0,3.0,4.0,0.0,11.0,5.0,6.58
10.6,0.035264298,86.1224,2002.0,2.0,2.0,2.0,0.0,8.0,7.0,6.05
13.65,0.0159084239999999,231.1668,2004.0,1.0,2.0,2.0,0.0,1.0,6.0,8.84
19.0,0.017719277,211.0244,1997.0,1.0,1.0,2.0,0.0,8.0,8.0,8.25
12.3,0.035334201,115.3518,1985.0,2.0,3.0,4.0,1.0,13.0,5.0,7.73
7.09,0.065652494,48.9034,1985.0,1.0,1.0,1.0,0.0,0.0,4.0,3.88
6.865,0.056919038,212.8218,1999.0,2.0,1.0,2.0,0.0,13.0,9.0,8.66
10.8,0.048143292,40.2138,1997.0,1.0,1.0,2.0,1.0,0.0,8.0,6.54
16.7,0.022047313,110.2886,1987.0,3.0,3.0,2.0,0.0,4.0,1.0,7.54
18.85,0.090427268,126.2336,1985.0,2.0,3.0,4.0,0.0,7.0,5.0,8.07
15.15,0.027779254,150.1708,1997.0,1.0,1.0,2.0,0.0,0.0,8.0,7.32
10.5,0.0,238.3248,1998.0,1.0,3.0,1.0,0.0,9.0,0.0,6.57
17.6,0.008033611,174.2422,2009.0,2.0,3.0,3.0,0.0,4.0,3.0,8.37
19.35,0.033088472,175.4738,1997.0,1.0,1.0,2.0,0.0,10.0,8.0,6.26
15.7,0.160663021,59.4562,1997.0,1.0,1.0,2.0,0.0,9.0,8.0,6.72
18.1,0.178975721,155.5288,2007.0,2.0,2.0,2.0,0.0,4.0,2.0,7.36
10.195,0.017627888,239.6538,2004.0,1.0,2.0,2.0,1.0,15.0,6.0,7.78
6.715,0.0194158,41.6454,1985.0,1.0,1.0,1.0,0.0,1.0,4.0,4.43
6.655,0.016993225,211.0586,2002.0,1.0,2.0,2.0,0.0,6.0,7.0,6.74
19.0,0.0271390129999999,127.3336,2007.0,2.0,2.0,2.0,0.0,9.0,2.0,7.99
7.075,0.03777249,98.0068,1998.0,1.0,3.0,1.0,0.0,5.0,0.0,5.68
13.15,0.036746479,181.2976,2002.0,1.0,2.0,2.0,0.0,5.0,7.0,8.09
20.1,0.022460102,226.8036,1999.0,2.0,1.0,2.0,1.0,6.0,9.0,8.14
20.35,0.0,256.7672,2009.0,2.0,3.0,3.0,1.0,4.0,3.0,8.63
18.85,0.05213575,190.1846,1999.0,2.0,1.0,2.0,0.0,8.0,9.0,8.81
16.35,0.062508438,227.1062,1999.0,2.0,1.0,2.0,1.0,6.0,9.0,8.64
11.3,0.007309544,196.2426,2009.0,2.0,3.0,3.0,0.0,10.0,3.0,8.51
17.5,0.0156237539999999,182.6266,2009.0,2.0,3.0,3.0,0.0,6.0,3.0,8.05
18.0,0.142978223,87.4514,2002.0,1.0,2.0,2.0,1.0,6.0,7.0,6.68
7.935,0.017191055,51.535,2002.0,1.0,2.0,2.0,0.0,4.0,7.0,6.74
6.715,0.143592939,37.3164,1985.0,1.0,1.0,1.0,0.0,0.0,4.0,3.65
20.25,0.011995271,184.5924,1997.0,1.0,1.0,2.0,1.0,3.0,8.0,8.52
15.5,0.15717236,149.1418,1999.0,2.0,1.0,2.0,1.0,13.0,9.0,6.38
7.405,0.061393095,91.812,1985.0,1.0,1.0,1.0,0.0,4.0,4.0,5.92
17.6,0.264124669,155.7314,1985.0,1.0,1.0,1.0,1.0,10.0,4.0,5.04
15.35,0.020310046,218.0508,1987.0,3.0,3.0,2.0,0.0,14.0,1.0,8.02
10.1,0.054630834,200.2084,1997.0,1.0,1.0,2.0,0.0,8.0,8.0,7.37
16.7,0.052517969,115.4176,2002.0,1.0,2.0,2.0,1.0,5.0,7.0,6.53
20.7,0.047565208,213.4876,1999.0,2.0,1.0,2.0,1.0,4.0,9.0,7.57
16.0,0.060797393,223.8404,1987.0,3.0,3.0,2.0,0.0,15.0,1.0,8.19
14.0,0.0412911689999999,180.7634,1997.0,1.0,1.0,2.0,0.0,15.0,8.0,7.69
12.85,0.022604051,181.4318,1997.0,1.0,1.0,2.0,0.0,6.0,8.0,8.14
20.85,0.0565802279999999,105.6648,2002.0,1.0,2.0,2.0,1.0,1.0,7.0,6.43
12.35,0.164196823,120.5124,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,7.67
6.85,0.022976497,261.6594,2009.0,2.0,3.0,3.0,0.0,5.0,3.0,8.13
10.3,0.027310252,101.0042,2004.0,1.0,2.0,2.0,0.0,6.0,6.0,7.16
5.92,0.141975462,49.6008,1985.0,1.0,1.0,1.0,1.0,13.0,4.0,3.92
8.775,0.0,45.9428,1987.0,3.0,3.0,2.0,0.0,4.0,1.0,6.67
18.85,0.01619866,129.2626,2007.0,2.0,2.0,2.0,0.0,8.0,2.0,8.05
7.5,0.014205168,56.7614,1985.0,2.0,3.0,4.0,0.0,9.0,5.0,7.82
14.85,0.09344495,141.0812,2004.0,1.0,2.0,2.0,0.0,0.0,6.0,7.04
20.5,0.019199733,84.3592,1997.0,1.0,1.0,2.0,1.0,5.0,8.0,7.5
7.84,0.1541202519999999,51.935,2009.0,2.0,3.0,3.0,1.0,3.0,3.0,5.3
18.25,0.089004389,196.7452,2002.0,1.0,2.0,2.0,0.0,5.0,7.0,6.89
10.3,0.011117041,85.854,1987.0,3.0,3.0,2.0,1.0,13.0,1.0,7.89
12.5,0.103422709,169.9448,2004.0,1.0,2.0,2.0,0.0,9.0,6.0,7.97
20.35,0.089035961,260.5594,1985.0,2.0,3.0,4.0,0.0,4.0,5.0,9.12
20.25,0.102723919,93.212,1997.0,1.0,1.0,2.0,1.0,3.0,8.0,7.58
15.85,0.024733134,40.2822,1985.0,2.0,3.0,4.0,1.0,14.0,5.0,7.17
15.0,0.044871033,140.3838,1987.0,3.0,3.0,2.0,0.0,8.0,1.0,7.84
8.325,0.029760052,38.7138,1987.0,3.0,3.0,2.0,0.0,6.0,1.0,5.65
15.85,0.078999287,38.6506,2007.0,2.0,2.0,2.0,0.0,3.0,2.0,6.63
13.1,0.020870744,117.3782,1997.0,1.0,1.0,2.0,0.0,4.0,8.0,7.49
6.26,0.031599715,111.3228,2007.0,2.0,2.0,2.0,0.0,9.0,2.0,7.8
17.25,0.042413704,173.1764,2009.0,2.0,3.0,3.0,0.0,4.0,3.0,8.4
5.765,0.072284689,119.9098,2004.0,1.0,2.0,2.0,0.0,5.0,6.0,7.62
13.6,0.009984847,175.437,1987.0,3.0,3.0,2.0,0.0,9.0,1.0,7.57
10.5,0.0528526209999999,88.78299999999999,2007.0,2.0,2.0,2.0,0.0,5.0,2.0,7.63
7.975,0.014660821,85.125,2002.0,1.0,2.0,2.0,0.0,0.0,7.0,7.89
12.65,0.076354362,192.1846,2009.0,2.0,3.0,3.0,1.0,5.0,3.0,7.04
12.3,0.076709639,247.846,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,8.15
5.985,0.005677876,184.8924,2002.0,1.0,2.0,2.0,0.0,0.0,7.0,7.42
6.78,0.0,184.7266,1985.0,2.0,3.0,4.0,0.0,6.0,5.0,9.0
15.15,0.012282366,132.5284,1999.0,2.0,1.0,2.0,1.0,13.0,9.0,7.45
12.35,0.026681262,56.4246,1997.0,1.0,1.0,2.0,0.0,3.0,8.0,6.7
14.3,0.127541722,84.9224,1997.0,1.0,1.0,2.0,0.0,5.0,8.0,7.08
8.695,0.119513002,93.4094,2004.0,1.0,2.0,2.0,0.0,9.0,6.0,6.75
16.35,0.054463442,163.8842,1998.0,1.0,3.0,1.0,0.0,10.0,0.0,5.11
6.135,0.0,151.3366,2002.0,1.0,2.0,2.0,1.0,0.0,7.0,6.96
19.5,0.015756784,185.0608,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,7.7
9.5,0.010907967,182.3608,1987.0,3.0,3.0,2.0,1.0,13.0,1.0,7.99
8.895,0.07543556,235.8616,2004.0,1.0,2.0,2.0,0.0,7.0,6.0,8.02
18.25,0.0,196.8452,1997.0,1.0,1.0,2.0,0.0,5.0,8.0,8.11
21.35,0.1151947169999999,258.3278,1998.0,1.0,3.0,1.0,0.0,3.0,0.0,6.26
19.7,0.066922802,174.83700000000002,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,8.01
20.85,0.064636203,90.0804,1985.0,2.0,3.0,4.0,0.0,0.0,5.0,7.66
16.6,0.1031954009999999,117.8466,2002.0,2.0,2.0,2.0,0.0,6.0,7.0,6.85
17.35,0.13121032,74.0354,1985.0,1.0,1.0,1.0,0.0,4.0,4.0,4.32
10.895,0.035747522,133.6284,1997.0,1.0,1.0,2.0,0.0,6.0,8.0,7.37
12.85,0.192650072,37.4506,1985.0,1.0,1.0,1.0,1.0,5.0,4.0,3.64
11.395,0.0980317709999999,151.3024,1985.0,1.0,1.0,1.0,0.0,8.0,4.0,5.02
15.7,0.0301183379999999,248.8092,1985.0,2.0,3.0,4.0,1.0,1.0,5.0,8.16
8.51,0.016201845,195.2478,2007.0,2.0,2.0,2.0,0.0,9.0,2.0,8.36
14.15,0.05837308,243.9828,1998.0,1.0,3.0,1.0,0.0,13.0,0.0,6.59
6.65,0.087652908,128.8678,2004.0,1.0,2.0,2.0,0.0,6.0,6.0,7.24
15.25,0.065999008,177.96599999999998,1999.0,2.0,1.0,2.0,1.0,13.0,9.0,7.76
18.25,0.088750333,196.5452,1987.0,3.0,3.0,2.0,0.0,5.0,1.0,7.76
10.895,0.100277876,196.8768,1985.0,2.0,3.0,4.0,1.0,6.0,5.0,8.87
16.0,0.099252438,87.4856,2004.0,1.0,2.0,2.0,1.0,5.0,6.0,6.96
19.2,0.0,127.831,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,7.17
12.15,0.0,117.815,2007.0,2.0,2.0,2.0,0.0,9.0,2.0,7.75
8.895,0.026384672,208.9954,1999.0,2.0,1.0,2.0,0.0,5.0,9.0,8.43
10.895,0.228993134,263.4568,1998.0,1.0,3.0,1.0,0.0,4.0,0.0,6.27
16.0,0.065431917,76.1986,2007.0,2.0,2.0,2.0,1.0,4.0,2.0,7.53
19.0,0.026749991,106.928,1985.0,2.0,3.0,4.0,0.0,5.0,5.0,7.96
9.195,0.0,43.6744,2009.0,2.0,3.0,3.0,0.0,0.0,3.0,6.01
11.35,0.043333912,201.0742,2009.0,2.0,3.0,3.0,1.0,6.0,3.0,7.69
10.0,0.0896568119999999,144.0102,2007.0,2.0,2.0,2.0,0.0,8.0,2.0,7.38
9.395,0.039954281,82.4908,2004.0,1.0,2.0,2.0,0.0,11.0,6.0,7.61
13.5,0.087854925,95.9752,1985.0,1.0,1.0,1.0,0.0,14.0,4.0,4.56
20.75,0.1494040569999999,192.8478,1998.0,1.0,3.0,1.0,0.0,2.0,0.0,6.65
9.8,0.0268952,128.40200000000002,2002.0,1.0,2.0,2.0,0.0,10.0,7.0,7.78
5.695,0.065857092,258.5646,2009.0,2.0,3.0,3.0,0.0,5.0,3.0,8.38
18.2,0.161817014,37.819,2002.0,1.0,2.0,2.0,0.0,6.0,7.0,5.39
19.35,0.082197959,49.2034,1987.0,3.0,3.0,2.0,1.0,0.0,1.0,6.59
18.35,0.015335349,106.6938,2002.0,1.0,2.0,2.0,0.0,7.0,7.0,7.24
6.36,0.00599072,163.6526,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,8.57
9.8,0.013898123,46.506,2009.0,2.0,3.0,3.0,0.0,14.0,3.0,5.92
6.15,0.078912473,99.9042,1985.0,2.0,3.0,4.0,1.0,0.0,5.0,8.09
17.6,0.059776237,231.7642,1985.0,2.0,3.0,4.0,0.0,9.0,5.0,8.58
6.635,0.0,39.7506,1987.0,3.0,3.0,2.0,1.0,5.0,1.0,5.72
18.1,0.2978837119999999,156.7288,1998.0,1.0,3.0,1.0,0.0,4.0,0.0,5.75
8.93,0.022059594,56.0614,1998.0,1.0,3.0,1.0,0.0,9.0,0.0,5.62
8.3,0.03532494,38.9506,1987.0,3.0,3.0,2.0,0.0,6.0,1.0,6.58
8.895,0.124967595,112.7544,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,8.15
16.35,0.062411404,225.9062,1997.0,1.0,1.0,2.0,1.0,6.0,8.0,8.6
8.6,0.032754431,140.5154,2009.0,2.0,3.0,3.0,0.0,8.0,3.0,5.65
13.15,0.160178832,160.2894,1985.0,1.0,1.0,1.0,0.0,9.0,4.0,5.78
19.0,0.104035148,227.772,2007.0,2.0,2.0,2.0,1.0,6.0,2.0,8.56
7.56,0.06390019,157.263,2002.0,1.0,2.0,2.0,0.0,5.0,7.0,7.83
12.6,0.0626481109999999,104.899,1987.0,3.0,3.0,2.0,1.0,5.0,1.0,7.58
15.6,0.111685868,184.7924,1998.0,1.0,3.0,1.0,0.0,11.0,0.0,5.91
8.71,0.2330398169999999,49.5376,1998.0,1.0,3.0,1.0,0.0,3.0,0.0,4.56
18.1,0.17824575,158.1288,1999.0,2.0,1.0,2.0,0.0,4.0,9.0,8.1
13.35,0.140241213,150.2392,2007.0,2.0,2.0,2.0,0.0,5.0,2.0,7.9
16.6,0.0,173.3738,1997.0,1.0,1.0,2.0,0.0,6.0,8.0,7.64
6.695,0.033935576,221.9456,2004.0,1.0,2.0,2.0,0.0,5.0,6.0,7.7
14.7,0.016516275,47.4034,1985.0,2.0,3.0,4.0,1.0,6.0,5.0,7.69
16.6,0.026537206,57.2614,1997.0,1.0,1.0,2.0,0.0,5.0,8.0,6.96
15.35,0.015673267,145.047,2004.0,1.0,2.0,2.0,0.0,11.0,6.0,7.91
19.7,0.089083914,54.593,1998.0,1.0,3.0,1.0,0.0,6.0,0.0,4.04
14.3,0.131152799,78.6328,2007.0,2.0,2.0,2.0,0.0,0.0,2.0,5.45
18.25,0.083109455,195.8426,1985.0,2.0,3.0,4.0,1.0,3.0,5.0,8.65
10.0,0.045818773,138.718,1987.0,3.0,3.0,2.0,0.0,5.0,1.0,7.24
14.8,0.044869794,76.467,2004.0,1.0,2.0,2.0,0.0,14.0,6.0,7.33
7.96,0.0,160.692,1985.0,1.0,1.0,1.0,1.0,3.0,4.0,5.77
8.71,0.04605781,43.8744,1999.0,2.0,1.0,2.0,1.0,4.0,9.0,6.45
12.15,0.030815427,252.0698,1998.0,1.0,3.0,1.0,0.0,5.0,0.0,6.92
17.85,0.01806055,97.0094,2002.0,1.0,2.0,2.0,0.0,8.0,7.0,7.65
9.5,0.035205866,171.3448,1999.0,2.0,1.0,2.0,1.0,6.0,9.0,7.78
11.8,0.076705948,34.7558,2004.0,1.0,2.0,2.0,1.0,13.0,6.0,6.66
14.1,0.089677773,139.8496,1997.0,1.0,1.0,2.0,0.0,3.0,8.0,7.43
18.85,0.132327406,168.4158,1985.0,1.0,1.0,1.0,0.0,4.0,4.0,5.81
19.35,0.065520388,168.3816,1997.0,1.0,1.0,2.0,1.0,10.0,8.0,7.2
19.75,0.0125187069999999,190.6872,2007.0,2.0,2.0,2.0,0.0,6.0,2.0,8.5
10.3,0.050353695,78.696,2007.0,2.0,2.0,2.0,1.0,3.0,2.0,7.47
17.75,0.110762642,108.5912,1985.0,2.0,3.0,4.0,0.0,11.0,5.0,7.4
6.28,0.045050674,84.925,1985.0,2.0,3.0,4.0,0.0,13.0,5.0,7.47
10.8,0.083016832,193.4504,2007.0,2.0,2.0,2.0,0.0,4.0,2.0,7.96
17.75,0.0,139.9838,2002.0,1.0,2.0,2.0,1.0,6.0,7.0,7.58
8.575,0.0239832579999999,106.328,2009.0,2.0,3.0,3.0,0.0,14.0,3.0,6.87
19.1,0.075836522,40.2138,1998.0,1.0,3.0,1.0,0.0,4.0,0.0,4.4
20.7,0.100330684,123.4388,1999.0,2.0,1.0,2.0,1.0,6.0,9.0,7.12
14.85,0.051778173,157.892,1985.0,1.0,1.0,1.0,0.0,13.0,4.0,5.77
6.785,0.0229704679999999,211.0928,2004.0,1.0,2.0,2.0,1.0,13.0,6.0,8.39
6.57,0.066014596,259.7278,1987.0,3.0,3.0,2.0,0.0,7.0,1.0,7.96
5.78,0.07429945,264.9568,2002.0,1.0,2.0,2.0,1.0,13.0,7.0,7.52
6.92,0.131128467,93.1804,1999.0,2.0,1.0,2.0,1.0,2.0,9.0,7.35
20.25,0.014816356,194.1162,1999.0,2.0,1.0,2.0,1.0,4.0,9.0,8.26
13.65,0.049318315,149.005,2002.0,1.0,2.0,2.0,0.0,6.0,7.0,7.65
13.5,0.0179604919999999,81.596,2007.0,2.0,2.0,2.0,1.0,13.0,2.0,6.46
16.5,0.035801238,92.612,2009.0,2.0,3.0,3.0,0.0,8.0,3.0,6.33
16.7,0.038606365,146.5102,2002.0,1.0,2.0,2.0,1.0,13.0,7.0,7.93
8.68,0.008871687,99.7384,2009.0,2.0,3.0,3.0,0.0,5.0,3.0,5.69
5.175,0.125793938,36.2506,1985.0,1.0,1.0,1.0,0.0,7.0,4.0,3.64
7.235,0.058369013,115.2834,2009.0,2.0,3.0,3.0,0.0,13.0,3.0,7.14
16.75,0.0,39.3822,1997.0,1.0,1.0,2.0,1.0,14.0,8.0,5.87
